DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
3,0308,1,2015,12,9,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0308,1,2015,16,10,3,0308,26,26,9,9,320,320,9,5,NEOG,NEOG
3,0308,1,2015,16,12,3,0307,40,41,9,9,320,320,4,9,NEOG,IGNORADO
3,0308,2,2015,14,3,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
3,0308,3,2015,18,8,3,0308,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
3,0308,3,2015,13,8,3,0308,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
19,1901,1,2015,28,10,19,1903,25,28,4,4,320,320,4,9,31,NEOG
19,1901,1,2015,12,8,19,1901,999,999,9,9,320,320,9,1,NEOG,NEOG
19,1901,1,2015,19,8,20,2001,999,999,9,9,320,320,9,9,92,IGNORADO
19,1901,1,2015,29,12,19,1901,56,999,4,4,320,320,3,1,NEOG,NEOG
19,1901,2,2015,5,9,19,1901,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
19,1901,2,2015,26,11,19,1901,27,28,4,4,320,320,9,9,72,43
19,1901,2,2015,1,10,19,1901,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
19,1901,2,2015,19,12,19,1901,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
19,1901,2,2015,12,8,19,1901,999,999,9,9,320,320,9,9,NEOG,NEOG
19,1901,3,2015,19,12,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
19,1901,3,2015,29,12,19,1901,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
19,1901,3,2015,29,12,19,1901,37,26,4,4,320,320,9,9,NEOG,NEOG
19,1901,3,2015,18,11,19,1901,25,21,4,4,320,320,5,4,23,34
19,1901,3,2015,23,7,19,1901,30,24,4,4,320,320,4,9,31,NEOG
19,1901,4,2015,5,12,19,1901,999,999,9,9,320,320,9,9,NEOG,23
19,1901,4,2015,13,11,19,1901,69,52,4,4,320,320,2,9,NEOG,IGNORADO
19,1901,6,2015,30,12,19,1901,35,999,4,9,320,320,9,9,NEOG,43
21,2101,1,2015,12,11,21,2101,999,999,9,9,320,320,9,9,92,NEOG
21,2101,1,2015,25,11,1,0101,999,999,9,9,320,320,9,9,83,NEOG
21,2101,1,2015,28,11,21,2101,999,999,9,9,320,320,9,9,NEOG,NEOG
21,2101,1,2015,2,12,21,2101,999,999,9,9,320,320,9,9,92,NEOG
21,2101,1,2015,17,12,21,2106,23,25,4,4,320,320,2,2,NEOG,NEOG
21,2101,1,2015,17,12,21,2102,26,24,4,4,320,320,4,4,NEOG,NEOG
21,2101,1,2015,8,10,21,2101,39,999,1,9,320,320,1,9,61,NEOG
21,2101,1,2015,13,11,21,2101,25,23,4,4,320,320,4,4,NEOG,NEOG
21,2101,1,2015,28,11,21,2101,45,26,9,9,320,320,9,9,IGNORADO,IGNORADO
21,2101,1,2015,2,12,21,2106,999,999,9,9,320,320,9,1,NEOG,NEOG
21,2101,1,2015,15,12,21,2101,999,999,9,9,320,320,9,9,NEOG,41
21,2101,2,2015,10,9,21,2101,28,20,9,9,320,320,9,9,75,NEOG
21,2101,2,2015,29,12,21,2101,39,999,1,9,320,320,1,9,61,NEOG
21,2101,2,2015,18,12,21,2101,999,35,9,4,320,320,9,5,NEOG,23
21,2101,2,2015,15,12,22,2201,31,26,4,9,320,320,4,1,NEOG,NEOG
21,2101,2,2015,22,12,21,2101,999,999,9,9,320,320,9,9,NEOG,NEOG
21,2101,2,2015,16,10,21,2107,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
21,2101,2,2015,28,4,21,2106,999,999,9,9,320,320,1,1,23,23
21,2101,5,2015,18,12,1,0101,45,51,4,9,320,320,4,1,43,NEOG
21,2103,1,2015,6,10,21,2103,999,999,9,9,320,320,9,9,92,NEOG
22,2203,1,2015,10,10,22,2203,26,26,4,4,320,320,4,4,23,41
22,2203,2,2015,10,12,21,2101,999,999,9,9,320,320,9,9,NEOG,NEOG
22,2203,3,2015,22,4,22,2203,48,999,4,9,320,320,1,9,75,IGNORADO
1,0105,2,2015,26,8,1,0105,999,999,9,4,320,320,1,1,IGNORADO,IGNORADO
1,0105,6,2015,25,11,1,0105,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0117,1,2015,10,11,1,0117,32,29,4,4,320,320,4,4,NEOG,41
1,0117,1,2015,26,9,1,0115,49,48,9,9,320,320,1,1,NEOG,NEOG
1,0117,2,2015,23,10,1,0108,33,30,4,4,320,320,4,4,NEOG,NEOG
1,0117,2,2015,22,10,1,0101,31,26,4,4,320,320,4,4,NEOG,NEOG
1,0117,3,2015,2,12,1,0101,43,37,4,9,320,320,4,1,52,NEOG
1,0117,3,2015,11,6,1,0117,31,29,4,4,320,320,9,9,NEOG,NEOG
1,0117,4,2015,2,12,5,0501,43,999,4,9,320,320,3,9,NEOG,NEOG
1,0117,5,2015,5,8,12,1204,24,19,4,4,320,320,2,3,52,NEOG
1,0117,5,2015,25,11,1,0117,26,22,4,4,320,320,4,3,43,NEOG
1,0117,6,2015,23,6,1,0101,24,23,4,4,320,320,5,4,43,81
1,0117,6,2015,4,7,1,0101,999,999,9,9,320,320,9,9,54,NEOG
3,0301,1,2015,27,10,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,1,2015,14,11,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,2,2015,13,10,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,3,2015,9,12,3,0301,999,999,9,9,320,320,9,9,71,IGNORADO
3,0301,3,2015,21,8,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,3,2015,6,11,3,0313,999,999,4,4,320,320,9,1,IGNORADO,IGNORADO
3,0301,5,2015,22,9,3,0302,28,27,4,4,320,320,5,5,NEOG,NEOG
3,0301,5,2015,20,8,3,0301,999,999,4,4,320,320,1,1,IGNORADO,IGNORADO
12,1211,1,2015,2,9,12,1211,24,23,4,4,320,320,4,4,NEOG,NEOG
12,1211,1,2015,11,11,12,1211,999,999,9,9,320,320,9,9,NEOG,NEOG
12,1211,2,2015,10,10,12,1211,37,27,4,4,320,320,2,3,61,NEOG
12,1211,4,2015,30,4,12,1211,55,56,4,4,320,320,2,2,83,NEOG
12,1211,4,2015,22,10,12,1211,46,45,4,4,320,320,4,2,52,NEOG
12,1211,4,2015,22,12,12,1211,999,999,9,9,320,320,9,9,61,NEOG
1,0103,1,2015,13,8,1,0108,999,999,9,9,320,320,9,9,83,NEOG
1,0103,2,2015,15,12,1,0103,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0103,2,2015,23,12,1,0103,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0103,6,2015,21,8,1,0103,23,24,4,4,320,320,4,4,35,41
3,0303,1,2015,8,9,3,0303,36,35,4,4,320,320,4,4,23,23
12,1219,2,2015,16,9,12,1219,999,34,9,4,320,320,9,2,IGNORADO,IGNORADO
12,1219,3,2015,20,11,12,1219,54,49,4,4,320,320,1,2,IGNORADO,NEOG
13,1312,1,2015,23,9,13,1312,52,47,4,4,320,320,4,4,61,41
13,1312,3,2015,25,4,13,1312,27,22,1,4,320,320,4,2,52,NEOG
10,1020,1,2015,3,6,10,1020,999,999,9,9,320,320,9,9,92,NEOG
10,1020,4,2015,10,7,10,1020,999,999,9,9,320,320,9,9,92,NEOG
3,0302,2,2015,11,11,3,0302,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
3,0302,2,2015,26,11,3,0302,999,999,4,9,320,320,1,1,93,NEOG
3,0302,2,2015,10,10,3,0302,60,59,4,4,320,320,2,1,71,NEOG
3,0302,3,2015,29,12,3,0302,999,33,4,4,320,320,9,4,NEOG,43
3,0302,5,2015,3,12,3,0301,55,33,4,4,320,320,4,3,23,51
3,0302,6,2015,10,10,3,0302,27,999,4,9,320,320,2,9,26,IGNORADO
13,1315,2,2015,9,9,13,1315,61,48,9,1,320,320,9,1,IGNORADO,NEOG
1,0108,1,2015,15,10,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,2,2015,29,8,1,0108,999,999,9,9,320,320,9,9,21,41
1,0108,2,2015,17,10,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,2,2015,29,12,1,0101,999,999,9,9,320,320,9,9,NEOG,34
1,0108,2,2015,30,10,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,3,2015,7,5,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,3,2015,10,10,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,3,2015,1,4,1,0108,999,999,9,9,320,320,1,1,NEOG,NEOG
1,0108,3,2015,2,12,1,0108,999,999,9,9,320,320,9,9,61,NEOG
1,0108,3,2015,17,11,1,0101,37,42,4,4,320,320,4,4,52,44
1,0108,4,2015,26,11,1,0108,999,999,9,9,320,320,1,1,NEOG,NEOG
1,0108,4,2015,28,8,1,0108,47,41,4,4,320,320,2,4,72,42
1,0108,4,2015,28,1,1,0108,999,999,9,9,320,320,9,9,22,22
1,0109,3,2015,17,10,1,0101,24,20,1,4,320,320,3,3,52,NEOG
1,0109,5,2015,9,10,4,0401,49,22,4,1,320,320,9,9,51,35
1,0114,1,2015,3,10,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0114,1,2015,3,12,1,0101,26,21,4,4,320,320,4,4,NEOG,NEOG
1,0114,1,2015,28,10,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,1,2015,15,10,1,0114,999,48,9,4,320,320,9,3,IGNORADO,NEOG
1,0114,1,2015,5,12,1,0101,999,999,9,9,320,320,9,9,41,NEOG
1,0114,2,2015,14,4,1,0114,33,32,4,4,320,320,4,4,23,23
1,0114,3,2015,14,7,1,0114,999,999,9,9,320,720,1,9,61,NEOG
1,0114,4,2015,30,12,19,1908,46,46,4,4,320,320,4,2,24,NEOG
1,0114,5,2015,4,2,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0114,6,2015,8,4,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,6,2015,24,10,1,0115,46,41,9,4,320,320,2,2,91,NEOG
1,0115,1,2015,11,9,1,0101,34,34,9,9,320,320,1,1,43,41
1,0115,1,2015,11,9,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,1,2015,2,12,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,1,2015,11,9,1,0101,37,999,4,9,320,320,4,9,52,IGNORADO
1,0115,1,2015,18,9,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,1,2015,7,10,1,0101,22,21,9,9,320,320,3,9,NEOG,42
1,0115,1,2015,10,11,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,2,2015,16,12,3,0301,999,999,9,9,320,340,9,9,35,IGNORADO
1,0115,2,2015,14,11,5,0501,40,31,4,9,320,320,4,1,21,33
1,0115,2,2015,21,11,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,2,2015,22,12,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,2,2015,9,12,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,2,2015,17,12,4,0401,34,26,4,4,320,320,4,9,52,35
1,0115,2,2015,19,6,1,0115,999,31,9,4,320,320,9,4,52,23
1,0115,2,2015,24,3,1,0108,999,999,9,9,320,320,9,1,75,NEOG
1,0115,2,2015,26,9,1,0115,29,27,4,4,320,320,4,4,72,81
1,0115,2,2015,25,11,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,2,2015,5,6,1,0115,999,999,9,9,320,320,1,1,NEOG,NEOG
1,0115,3,2015,20,11,1,0116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,3,2015,29,12,10,1020,999,999,9,9,320,320,9,9,61,NEOG
1,0115,3,2015,2,12,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,3,2015,13,11,12,1202,999,999,9,9,320,320,9,9,26,75
1,0115,4,2015,10,11,1,0115,31,28,9,9,320,320,1,1,31,NEOG
1,0115,4,2015,19,5,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,4,2015,1,12,1,0115,999,999,9,9,320,320,9,1,NEOG,NEOG
1,0115,5,2015,29,9,1,0117,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,6,2015,6,10,1,0115,44,47,4,4,320,320,4,4,52,41
1,0115,6,2015,9,6,1,0115,999,999,9,9,320,320,9,9,NEOG,IGNORADO
3,0305,1,2015,30,10,1,0108,30,24,4,4,320,320,4,4,NEOG,NEOG
3,0305,1,2015,9,12,3,0305,999,999,9,9,320,320,9,9,NEOG,NEOG
3,0312,2,2015,15,5,3,0312,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0314,2,2015,18,12,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0314,2,2015,16,12,5,0501,56,53,4,1,320,320,2,1,83,NEOG
3,0314,6,2015,1,12,3,0314,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,1,2015,26,8,4,0401,29,22,1,4,320,320,4,4,NEOG,NEOG
4,0401,1,2015,22,12,4,0401,999,42,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,2,2015,14,4,4,0401,999,23,9,4,320,320,1,3,IGNORADO,NEOG
4,0401,3,2015,1,12,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,3,2015,7,10,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,3,2015,11,8,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,4,2015,27,10,4,0406,28,25,1,1,320,320,1,2,81,NEOG
4,0401,4,2015,18,11,1,0101,999,999,9,9,320,320,9,9,33,41
4,0401,4,2015,20,11,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,4,2015,19,11,4,0401,999,35,9,4,320,320,9,2,IGNORADO,NEOG
4,0401,6,2015,27,10,9,0901,47,56,5,9,320,320,9,1,32,96
4,0401,6,2015,7,11,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0403,1,2015,13,5,1,0108,999,999,9,9,320,320,3,3,NEOG,NEOG
4,0403,4,2015,3,12,4,0403,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0407,1,2015,3,9,4,0407,999,39,1,1,320,320,1,3,71,32
4,0407,1,2015,11,11,4,0407,999,999,9,9,320,320,9,9,43,NEOG
4,0407,1,2015,22,9,3,0306,999,40,9,1,320,320,9,1,61,NEOG
4,0407,2,2015,3,9,4,0407,999,39,1,1,320,320,1,3,71,32
7,0701,1,2015,14,8,7,0705,999,999,1,1,320,320,1,1,IGNORADO,IGNORADO
7,0701,1,2015,3,12,7,0701,999,999,1,1,320,320,9,9,75,NEOG
7,0701,1,2015,30,12,7,0713,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
7,0701,2,2015,30,12,7,0701,23,23,1,1,320,320,4,4,52,NEOG
7,0701,2,2015,9,12,7,0701,999,42,1,1,320,320,1,1,61,NEOG
7,0701,2,2015,3,12,7,0701,29,27,1,1,320,320,2,1,NEOG,NEOG
7,0701,3,2015,13,2,7,0701,34,16,1,9,320,320,1,1,61,IGNORADO
7,0701,3,2015,19,9,4,0401,33,18,1,1,320,320,1,4,52,NEOG
7,0706,3,2015,12,2,7,0706,999,999,9,9,320,320,9,9,61,NEOG
7,0710,1,2015,3,12,7,0701,34,999,9,9,320,320,1,9,NEOG,NEOG
8,0801,1,2015,4,3,8,0801,999,999,9,9,320,320,1,1,81,NEOG
8,0801,1,2015,1,12,8,0802,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,0801,1,2015,16,5,8,0801,999,999,9,9,320,320,1,1,34,NEOG
8,0801,3,2015,3,6,8,0801,999,999,9,9,320,320,9,1,75,NEOG
8,0801,3,2015,15,10,8,0801,29,22,1,4,320,320,4,3,43,NEOG
8,0801,3,2015,5,12,8,0801,999,999,9,9,320,320,9,9,52,NEOG
8,0801,3,2015,4,8,8,0801,999,999,9,9,320,320,9,9,92,NEOG
8,0801,3,2015,9,9,8,0801,30,27,9,9,320,320,9,9,NEOG,NEOG
8,0801,3,2015,29,12,8,0801,999,999,9,9,320,320,9,9,NEOG,NEOG
8,0801,5,2015,16,12,8,0801,999,999,9,9,320,320,9,9,43,NEOG
8,0801,5,2015,26,11,8,0801,54,40,1,1,320,320,9,2,71,75
8,0801,5,2015,5,12,8,0801,999,999,9,9,320,320,9,9,52,NEOG
8,0802,1,2015,10,12,8,0802,26,27,1,4,320,320,4,4,23,23
8,0803,5,2015,7,7,8,0803,999,999,1,1,320,320,9,9,IGNORADO,IGNORADO
8,0804,1,2015,16,12,8,0804,33,23,1,1,320,320,2,3,61,NEOG
8,0804,1,2015,18,9,8,0804,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,0805,1,2015,18,9,8,0805,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
8,0805,1,2015,9,9,5,0501,999,999,4,9,320,320,1,9,IGNORADO,IGNORADO
8,0805,1,2015,9,12,8,0805,999,999,1,1,320,320,1,1,52,NEOG
8,0805,2,2015,15,12,8,0805,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,0805,2,2015,23,9,8,0805,999,999,1,1,320,320,1,1,81,NEOG
8,0805,3,2015,22,12,8,0805,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
8,0805,5,2015,5,11,8,0805,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
8,0806,1,2015,6,11,8,0806,999,999,1,1,320,320,1,1,IGNORADO,IGNORADO
8,0806,3,2015,24,6,8,0806,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0901,1,2015,23,9,9,0901,46,45,1,4,320,320,5,4,52,IGNORADO
9,0901,1,2015,28,7,9,0901,25,27,1,9,320,320,3,4,61,23
9,0901,1,2015,27,10,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,1,2015,1,9,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,1,2015,4,9,9,0901,999,999,9,9,320,320,9,9,92,NEOG
9,0901,1,2015,2,7,12,1202,999,999,1,1,320,320,4,4,43,NEOG
9,0901,1,2015,16,12,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,1,2015,21,8,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,1,2015,20,6,9,0901,59,58,1,1,320,320,9,9,33,NEOG
9,0901,2,2015,11,11,20,2007,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0901,2,2015,23,4,9,0901,27,22,4,9,320,320,2,2,83,NEOG
9,0901,2,2015,21,11,9,0901,37,42,9,1,320,320,1,2,NEOG,NEOG
9,0901,2,2015,3,12,9,0901,999,32,9,4,320,320,9,5,NEOG,NEOG
9,0901,2,2015,29,9,9,0901,30,28,1,9,320,320,2,1,83,NEOG
9,0901,2,2015,7,10,9,0901,46,999,1,9,320,320,4,9,NEOG,NEOG
9,0901,2,2015,10,12,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,2,2015,5,11,9,0901,35,35,4,4,320,320,9,4,43,23
9,0901,3,2015,22,7,9,0901,999,32,9,4,320,320,9,2,61,NEOG
9,0901,3,2015,11,9,9,0901,40,999,4,9,320,320,4,9,NEOG,NEOG
9,0901,3,2015,10,12,9,0901,36,34,4,4,320,320,4,5,43,26
9,0901,3,2015,30,12,9,0901,35,30,1,1,320,320,4,4,NEOG,NEOG
9,0901,3,2015,21,11,9,0901,45,31,4,4,320,320,5,5,52,41
9,0901,3,2015,4,8,9,0901,32,999,1,9,320,320,4,9,83,23
9,0901,3,2015,8,8,9,0901,30,24,4,4,320,320,5,5,NEOG,NEOG
9,0901,3,2015,19,9,9,0901,35,31,4,1,320,320,5,4,NEOG,52
9,0901,4,2015,1,12,9,0901,45,45,4,4,320,320,5,5,23,22
9,0901,4,2015,17,12,9,0901,999,999,4,4,320,320,4,9,NEOG,NEOG
9,0901,4,2015,10,12,9,0901,41,42,4,4,320,320,5,4,12,41
9,0901,4,2015,1,10,9,0901,34,34,9,9,320,320,1,1,NEOG,NEOG
9,0901,4,2015,15,7,9,0901,36,35,1,4,320,320,5,5,73,NEOG
9,0901,4,2015,20,5,9,0901,36,33,4,4,320,320,5,4,24,24
9,0901,5,2015,23,4,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,5,2015,26,6,9,0901,999,999,9,9,320,320,9,9,61,NEOG
9,0901,6,2015,21,11,9,0901,50,57,4,4,320,320,5,4,NEOG,NEOG
9,0901,6,2015,5,9,9,0901,999,999,9,9,320,320,9,9,35,51
9,0901,6,2015,21,10,9,0901,999,999,9,9,320,320,9,9,43,NEOG
9,0902,1,2015,28,4,9,0902,33,35,9,9,320,320,9,9,NEOG,NEOG
9,0904,2,2015,27,6,9,0904,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0904,6,2015,7,8,9,0904,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
9,0908,1,2015,19,12,9,0908,999,999,9,9,320,320,1,1,73,NEOG
9,0908,5,2015,16,7,9,0908,999,999,9,9,320,320,9,9,92,NEOG
9,0909,2,2015,2,10,9,0909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0909,2,2015,17,12,9,0909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0909,3,2015,23,10,9,0909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0909,4,2015,10,10,9,0909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0909,6,2015,25,8,9,0909,999,36,9,1,320,320,9,2,IGNORADO,NEOG
9,0914,1,2015,15,8,9,0914,24,38,1,1,320,320,2,2,92,NEOG
9,0914,1,2015,27,8,9,0914,999,21,1,1,320,320,2,3,75,NEOG
9,0916,1,2015,8,10,9,0916,39,36,1,1,320,320,1,2,61,NEOG
9,0917,1,2015,24,2,9,0917,999,34,9,4,320,320,9,2,IGNORADO,NEOG
9,0917,3,2015,5,12,9,0920,999,999,9,9,320,320,9,9,92,NEOG
9,0917,5,2015,5,5,9,0917,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0919,6,2015,13,8,1,0111,29,32,4,9,320,320,4,9,72,IGNORADO
9,0920,1,2015,6,1,9,0920,27,26,4,9,320,320,4,1,NEOG,NEOG
9,0920,1,2015,1,7,9,0920,999,999,9,9,320,320,9,9,52,NEOG
9,0920,1,2015,14,10,9,0920,30,24,4,4,320,320,2,2,61,NEOG
9,0920,1,2015,13,11,9,0920,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
9,0920,1,2015,12,11,9,0920,37,39,9,9,320,320,1,1,NEOG,NEOG
9,0920,3,2015,27,11,9,0920,999,999,4,9,320,320,9,1,52,NEOG
9,0920,3,2015,27,6,9,0920,30,27,9,4,320,320,9,1,IGNORADO,NEOG
9,0920,3,2015,28,10,9,0920,23,19,4,9,320,320,2,1,92,NEOG
9,0920,3,2015,23,9,9,0905,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0920,4,2015,30,12,9,0920,999,999,9,9,320,320,1,1,23,41
9,0920,5,2015,10,10,9,0920,29,27,4,4,320,320,2,4,93,22
9,0920,6,2015,22,12,9,0920,999,999,9,9,320,320,9,9,31,23
9,0920,6,2015,28,4,9,0920,999,999,9,9,320,320,9,9,52,NEOG
9,0921,2,2015,12,9,9,0920,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0921,2,2015,16,12,12,1216,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0921,2,2015,30,12,9,0921,27,27,4,4,320,320,4,4,43,51
9,0921,3,2015,30,10,9,0921,38,23,4,4,320,320,2,2,83,NEOG
9,0921,3,2015,28,10,9,0921,34,31,4,4,320,320,2,4,NEOG,23
9,0924,3,2015,20,10,9,0924,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1009,3,2015,4,12,10,1009,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1201,1,2015,30,9,12,1202,29,28,9,4,320,320,9,5,NEOG,24
12,1201,1,2015,24,11,12,1201,999,999,4,4,320,320,9,3,NEOG,NEOG
12,1201,1,2015,7,11,11,1101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1201,1,2015,17,10,12,1201,999,999,9,9,320,320,1,1,75,NEOG
12,1201,2,2015,3,4,12,1211,999,999,9,9,320,320,9,9,NEOG,NEOG
12,1201,3,2015,15,12,12,1201,999,999,4,4,320,320,9,9,35,51
12,1201,4,2015,12,12,12,1201,30,31,4,4,320,320,1,1,35,41
12,1201,5,2015,6,10,12,1225,42,42,4,4,320,320,2,2,61,NEOG
12,1201,5,2015,21,10,1,0101,999,999,9,9,320,320,9,9,23,NEOG
12,1206,6,2015,25,11,12,1206,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1210,1,2015,4,7,12,1210,38,35,4,9,320,320,4,4,23,NEOG
12,1212,1,2015,24,7,12,1213,999,999,4,4,320,320,1,1,61,NEOG
12,1212,1,2015,12,12,12,1212,999,54,9,4,320,320,1,1,IGNORADO,NEOG
12,1212,2,2015,28,8,14,1420,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1212,3,2015,25,8,9,0920,38,32,4,9,320,320,9,9,83,23
12,1215,1,2015,6,11,12,1215,50,999,4,9,320,320,4,9,74,75
12,1215,1,2015,17,11,12,1215,999,999,4,4,320,320,1,1,IGNORADO,IGNORADO
12,1215,2,2015,27,11,12,1215,41,31,4,4,320,320,5,5,NEOG,NEOG
12,1215,2,2015,14,1,12,1215,21,20,4,4,320,320,4,4,NEOG,NEOG
12,1215,3,2015,30,10,12,1215,43,42,4,4,320,320,4,4,43,23
12,1215,3,2015,10,11,12,1215,22,19,4,4,320,320,4,4,NEOG,23
12,1215,3,2015,3,12,12,1215,999,999,4,4,320,320,9,4,61,NEOG
12,1215,3,2015,12,11,9,0902,999,34,9,4,320,320,9,9,22,NEOG
12,1215,3,2015,4,11,12,1215,999,999,4,4,320,320,1,1,IGNORADO,IGNORADO
12,1215,4,2015,20,1,12,1215,999,999,4,4,320,320,1,2,IGNORADO,IGNORADO
12,1215,6,2015,26,9,12,1215,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1218,1,2015,5,9,12,1218,999,999,9,9,320,320,9,9,NEOG,NEOG
12,1218,3,2015,16,12,12,1218,41,999,4,4,320,320,2,1,61,NEOG
12,1218,3,2015,30,10,12,1218,999,999,9,9,320,320,9,9,61,NEOG
12,1218,5,2015,7,11,12,1218,26,999,4,9,320,320,9,9,IGNORADO,IGNORADO
12,1220,1,2015,26,11,9,0920,999,999,9,9,320,320,9,9,92,NEOG
12,1220,3,2015,18,6,12,1220,33,999,4,9,320,320,2,9,71,NEOG
12,1220,3,2015,20,5,12,1220,38,35,4,4,320,320,4,4,23,23
12,1220,4,2015,19,12,12,1220,43,38,4,9,320,320,2,9,71,NEOG
12,1222,2,2015,26,8,12,1222,31,20,4,4,320,320,3,5,NEOG,NEOG
12,1222,2,2015,11,12,12,1222,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1223,6,2015,25,8,12,1223,35,31,1,1,320,320,2,2,75,NEOG
